1508853793.8038359 AX: -0.80 g AY: -0.48 g AZ: -0.19 g     GX: -0.55 dps GY: 2.98 dps GZ: -5.88 dps     MX: 143.00 qT MY: 105.00 qT MZ: -157.00 qT
1508853793.8316922 none
1508853793.8454876 none
1508853793.861571 none
1508853793.893602 none
1508853793.909538 none
1508853793.9415212 none
1508853793.9575338 none
1508853793.9897096 none
1508853794.0053885 none
1508853794.0375373 none
1508853794.0535345 none
1508853794.069375 none
1508853794.1013706 none
1508853794.1174984 none
1508853794.1496356 none
1508853794.1655238 none
1508853794.1976144 none
1508853794.2135186 none
1508853794.2459085 none
1508853794.2618005 none
1508853794.2937925 none
1508853794.3097067 none
1508853794.3417673 none
1508853794.3577707 none
1508853794.3899412 none
1508853794.4059925 none
1508853794.4378211 none
