1508854220.3516834 AX: 0.21 g AY: -0.89 g AZ: -0.55 g     GX: 83.33 dps GY: 108.56 dps GZ: 113.96 dps     MX: 181.00 qT MY: -109.00 qT MZ: -251.00 qT
1508854220.3809762 AX: 0.24 g AY: -0.81 g AZ: -0.57 g     GX: 104.37 dps GY: 113.24 dps GZ: 111.02 dps     MX: 192.00 qT MY: -112.00 qT MZ: -232.00 qT
1508854220.41353 AX: 0.17 g AY: -0.79 g AZ: -0.58 g     GX: 83.26 dps GY: 122.96 dps GZ: 99.36 dps     MX: 215.00 qT MY: -117.00 qT MZ: -237.00 qT
1508854220.4425073 AX: 0.16 g AY: -0.84 g AZ: -0.57 g     GX: 66.40 dps GY: 122.23 dps GZ: 93.95 dps     MX: 223.00 qT MY: -125.00 qT MZ: -217.00 qT
1508854220.4715385 AX: 0.19 g AY: -0.82 g AZ: -0.53 g     GX: 70.05 dps GY: 127.41 dps GZ: 98.05 dps     MX: 245.00 qT MY: -131.00 qT MZ: -209.00 qT
1508854220.5018594 AX: 0.20 g AY: -0.81 g AZ: -0.61 g     GX: 102.34 dps GY: 128.79 dps GZ: 89.14 dps     MX: 259.00 qT MY: -137.00 qT MZ: -197.00 qT
1508854220.530978 AX: 0.20 g AY: -0.80 g AZ: -0.62 g     GX: 125.20 dps GY: 121.99 dps GZ: 81.80 dps     MX: 264.00 qT MY: -138.00 qT MZ: -178.00 qT
1508854220.5590646 AX: 0.21 g AY: -0.83 g AZ: -0.60 g     GX: 106.52 dps GY: 109.77 dps GZ: 70.67 dps     MX: 276.00 qT MY: -138.00 qT MZ: -160.00 qT
1508854220.5883145 AX: 0.19 g AY: -0.86 g AZ: -0.49 g     GX: 69.18 dps GY: 106.28 dps GZ: 64.90 dps     MX: 293.00 qT MY: -145.00 qT MZ: -145.00 qT
1508854220.6186292 AX: 0.14 g AY: -0.98 g AZ: -0.61 g     GX: 70.01 dps GY: 105.15 dps GZ: 52.36 dps     MX: 288.00 qT MY: -138.00 qT MZ: -122.00 qT
1508854220.647396 AX: 0.06 g AY: -1.11 g AZ: -0.61 g     GX: 151.11 dps GY: 73.34 dps GZ: 53.34 dps     MX: 304.00 qT MY: -146.00 qT MZ: -116.00 qT
1508854220.6765888 AX: 0.09 g AY: -1.10 g AZ: -0.51 g     GX: 124.74 dps GY: 55.68 dps GZ: 65.60 dps     MX: 316.00 qT MY: -144.00 qT MZ: -100.00 qT
1508854220.7050667 none
1508854220.7178564 none
1508854220.7339005 none
1508854220.7657487 none
1508854220.7818744 none
1508854220.813756 none
1508854220.8297484 none
1508854220.8616934 none
1508854220.8778734 none
1508854220.9097345 none
1508854220.9258735 none
1508854220.9419782 none
1508854220.9737344 AX: -0.24 g AY: -0.86 g AZ: -0.58 g     GX: 58.40 dps GY: -69.36 dps GZ: -69.32 dps     MX: 338.00 qT MY: -100.00 qT MZ: 42.00 qT
1508854221.0137587 AX: 0.02 g AY: -0.83 g AZ: -0.24 g     GX: 29.76 dps GY: -84.82 dps GZ: -64.69 dps     MX: 339.00 qT MY: -121.00 qT MZ: 49.00 qT
1508854221.047402 AX: 0.03 g AY: -0.87 g AZ: -0.29 g     GX: -4.12 dps GY: -80.84 dps GZ: -67.85 dps     MX: 339.00 qT MY: -129.00 qT MZ: 41.00 qT
1508854221.0760195 AX: 0.07 g AY: -0.97 g AZ: -0.31 g     GX: -4.66 dps GY: -107.19 dps GZ: -64.15 dps     MX: 345.00 qT MY: -129.00 qT MZ: 47.00 qT
1508854221.1059442 AX: 0.16 g AY: -1.01 g AZ: -0.30 g     GX: 21.05 dps GY: -137.92 dps GZ: -57.50 dps     MX: 342.00 qT MY: -134.00 qT MZ: 38.00 qT
1508854221.1353893 AX: 0.25 g AY: -1.01 g AZ: -0.20 g     GX: 7.55 dps GY: -157.82 dps GZ: -52.21 dps     MX: 336.00 qT MY: -152.00 qT MZ: 34.00 qT
1508854221.1640391 AX: 0.29 g AY: -1.10 g AZ: 0.08 g     GX: -47.28 dps GY: -162.40 dps GZ: -47.70 dps     MX: 337.00 qT MY: -157.00 qT MZ: 25.00 qT
1508854221.193477 AX: 0.25 g AY: -1.13 g AZ: -0.00 g     GX: -18.11 dps GY: -141.30 dps GZ: -39.66 dps     MX: 336.00 qT MY: -160.00 qT MZ: 16.00 qT
1508854221.2224233 AX: 0.27 g AY: -0.94 g AZ: -0.09 g     GX: -29.49 dps GY: -147.34 dps GZ: -33.23 dps     MX: 345.00 qT MY: -149.00 qT MZ: 9.00 qT
1508854221.2516632 AX: 0.37 g AY: -1.00 g AZ: -0.02 g     GX: -83.46 dps GY: -162.78 dps GZ: -44.41 dps     MX: 342.00 qT MY: -158.00 qT MZ: -22.00 qT
1508854221.2812655 AX: 0.42 g AY: -1.04 g AZ: 0.01 g     GX: -55.99 dps GY: -158.36 dps GZ: -48.37 dps     MX: 330.00 qT MY: -152.00 qT MZ: -34.00 qT
1508854221.3091066 AX: 0.45 g AY: -1.23 g AZ: 0.24 g     GX: -81.05 dps GY: -169.79 dps GZ: -56.05 dps     MX: 329.00 qT MY: -163.00 qT MZ: -55.00 qT
1508854221.338106 AX: 0.40 g AY: -1.19 g AZ: 0.17 g     GX: -99.60 dps GY: -138.37 dps GZ: -35.15 dps     MX: 315.00 qT MY: -147.00 qT MZ: -83.00 qT
1508854221.36801 AX: 0.41 g AY: -0.99 g AZ: -0.08 g     GX: -72.98 dps GY: -122.48 dps GZ: -21.26 dps     MX: 317.00 qT MY: -137.00 qT MZ: -95.00 qT
1508854221.4000096 AX: 0.44 g AY: -1.02 g AZ: -0.05 g     GX: -49.83 dps GY: -135.44 dps GZ: -46.14 dps     MX: 315.00 qT MY: -147.00 qT MZ: -121.00 qT
1508854221.4287117 AX: 0.42 g AY: -1.00 g AZ: -0.22 g     GX: -58.32 dps GY: -126.04 dps GZ: -37.98 dps     MX: 309.00 qT MY: -143.00 qT MZ: -123.00 qT
1508854221.4579577 AX: 0.59 g AY: -0.95 g AZ: -0.13 g     GX: -102.06 dps GY: -141.34 dps GZ: -37.69 dps     MX: 303.00 qT MY: -127.00 qT MZ: -139.00 qT
